ID,IP/CIDR,Scanner Name,Scanner Type,Source File,Country Code,Country Name,ISP,Organization,Abuse Confidence Score,Abuse Reports,Usage Type,Domain,Last Seen,First Seen,Tags,Notes,Risk Level,Export Date
scanner_5280,45.155.37.109,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5281,45.224.131.90,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5282,45.228.65.136,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5283,45.248.77.43,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5284,45.248.78.91,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5285,45.42.203.186,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5286,45.64.104.23,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5287,45.79.123.196,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5288,45.8.159.235,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5289,45.82.252.101,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5290,45.83.131.99,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5291,45.83.141.16,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5292,45.83.21.182,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5293,45.84.0.44,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5294,45.84.242.251,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5295,45.86.228.253,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5296,45.89.196.162,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5297,45.91.92.143,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5298,45.91.94.136,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5299,45.95.169.132,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5300,45.95.186.124,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5301,46.183.184.43,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5302,46.183.185.20,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5303,46.183.186.237,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5304,46.183.217.222,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5305,46.203.233.50,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5306,46.22.135.36,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5307,46.246.10.12,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5308,46.28.108.116,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5309,46.37.100.35,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5310,47.104.19.122,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5311,47.110.136.82,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5312,47.119.170.65,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5313,47.120.38.196,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5314,47.122.4.223,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5315,47.122.42.139,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5316,5.181.20.226,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5317,5.188.133.153,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5318,5.188.168.53,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5319,5.188.181.190,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5320,5.188.214.56,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5321,5.188.35.96,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5322,5.188.4.64,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5323,5.189.201.217,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5324,5.189.221.56,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5325,5.189.223.251,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5326,5.252.177.4,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5327,5.252.23.50,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5328,5.59.248.127,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5329,54.39.132.210,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5330,62.109.136.214,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5331,62.60.186.131,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5332,62.77.130.76,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5333,63.140.126.56,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5334,64.23.247.99,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5335,66.118.234.190,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5336,66.159.38.90,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5337,66.159.38.91,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5338,66.187.4.51,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5339,66.187.7.237,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5340,66.219.26.165,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5341,66.228.39.170,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5342,66.23.198.222,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5343,66.59.208.15,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5344,66.94.120.206,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5345,67.21.32.190,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5346,67.219.151.158,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5347,67.220.86.143,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5348,67.225.188.25,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5349,69.10.173.48,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5350,69.27.107.50,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5351,69.50.95.93,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5352,70.33.248.217,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5353,70.36.35.249,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5354,72.5.46.72,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5355,74.113.97.106,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5356,74.118.138.126,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5357,76.164.199.199,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5358,77.239.108.58,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5359,77.247.111.20,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5360,77.71.114.49,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5361,77.83.200.22,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5362,77.91.101.134,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5363,77.91.74.214,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5364,78.153.140.153,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5365,78.40.117.83,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5366,8.130.66.149,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5367,8.137.20.205,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5368,8.138.58.48,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5369,8.217.203.0,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5370,8.28.86.109,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5371,80.76.43.80,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5372,80.85.154.204,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5373,81.25.126.74,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5374,83.136.106.203,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5375,83.167.224.33,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5376,83.229.73.88,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5377,83.243.121.49,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5378,84.32.230.57,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5379,85.190.230.214,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5380,85.194.137.203,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5381,85.203.39.57,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5382,85.208.108.98,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5383,85.239.41.155,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5384,86.54.28.151,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5385,87.237.226.99,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5386,88.151.195.105,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5387,88.210.37.180,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5388,88.216.2.69,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5389,89.117.72.33,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5390,89.188.76.127,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5391,89.31.120.20,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5392,89.31.122.196,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5393,89.31.123.247,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5394,89.35.237.183,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5395,89.37.101.5,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5396,89.44.193.185,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5397,91.132.132.69,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5398,91.132.92.134,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5399,91.132.94.85,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5400,91.149.221.177,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5401,91.149.238.164,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5402,91.149.242.51,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5403,91.149.255.200,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5404,91.151.84.232,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5405,91.194.84.55,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5406,91.201.67.21,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5407,91.203.145.198,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5408,91.213.233.49,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5409,91.217.91.42,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5410,91.238.164.149,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5411,91.239.207.186,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5412,91.242.241.92,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5413,91.243.84.44,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5414,92.112.126.11,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5415,92.113.146.162,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5416,92.204.241.254,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5417,92.223.73.43,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5418,92.223.79.236,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5419,92.223.90.41,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5420,92.38.131.214,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5421,92.38.132.72,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5422,92.38.135.237,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5423,92.38.149.10,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5424,92.38.171.57,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5425,93.177.109.149,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5426,93.185.167.61,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5427,93.95.115.178,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5428,94.126.236.12,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5429,94.127.212.28,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5430,94.131.10.113,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5431,94.131.117.133,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5432,94.131.119.241,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5433,94.131.12.137,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5434,94.131.8.229,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5435,94.20.141.85,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5436,94.20.154.164,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5437,94.232.247.181,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5438,94.249.70.216,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5439,95.164.35.76,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5440,95.164.4.205,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5441,95.164.46.72,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5442,95.169.181.249,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5443,95.173.179.252,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5444,95.174.68.48,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5445,95.85.72.187,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5446,2001:19f0:5801:c44:5400:4ff:fec1:fe1d,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5447,2001:1ab0:7e1e:28:816:3eff:fe00:23d6,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5448,2001:1b60:2:350::1:14,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5449,2001:880:0:2:f816:3eff:feef:38f5,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5450,2001:df4:4f80:13::,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5451,2001:df6:bd00:b0b:c99:c2d:325e:1406,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5452,2001:df7:7400:1027:3cce:33ff:fee9:a636,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
scanner_5453,2400:5680:aaaa:aadd:216:3cff:fe40:7598,,,,,,,,0,0,,,2025-08-13 18:07:18,2025-08-13 18:07:18,"extracted, ",,unknown,2025-08-13 18:07:18
